province,temp_avg,rainfall,latitude,longitude,date
Lai Châu,25.540000000000003,53.699999999999996,22.2921668,103.1798662,2023-04-01
Lai Châu,26.26774193548387,181.4,22.2921668,103.1798662,2023-05-01
Lai Châu,25.60666666666667,523.3000000000001,22.2921668,103.1798662,2023-06-01
Lai Châu,25.906451612903226,350.4,22.2921668,103.1798662,2023-07-01
Lai Châu,24.651612903225807,934.4,22.2921668,103.1798662,2023-08-01
Lai Châu,25.346666666666668,152.5,22.2921668,103.1798662,2023-09-01
Lai Châu,23.641935483870967,80.6,22.2921668,103.1798662,2023-10-01
Lai Châu,20.69,44.1,22.2921668,103.1798662,2023-11-01
Lai Châu,17.758064516129032,75.89999999999999,22.2921668,103.1798662,2023-12-01
Lai Châu,16.116129032258065,121.1,22.2921668,103.1798662,2024-01-01
Lai Châu,19.26551724137931,18.9,22.2921668,103.1798662,2024-02-01
Lai Châu,21.348387096774193,70.5,22.2921668,103.1798662,2024-03-01
Lai Châu,26.983333333333334,31.5,22.2921668,103.1798662,2024-04-01
Lai Châu,24.948387096774194,388.8,22.2921668,103.1798662,2024-05-01
Lai Châu,25.06,522.9,22.2921668,103.1798662,2024-06-01
Lai Châu,25.467741935483872,493.9,22.2921668,103.1798662,2024-07-01
Lai Châu,24.74516129032258,537.0,22.2921668,103.1798662,2024-08-01
Lai Châu,25.493333333333332,344.3,22.2921668,103.1798662,2024-09-01
Lai Châu,23.312903225806455,84.0,22.2921668,103.1798662,2024-10-01
Lai Châu,20.613333333333333,7.699999999999999,22.2921668,103.1798662,2024-11-01
Lai Châu,16.193548387096776,24.5,22.2921668,103.1798662,2024-12-01
Lai Châu,16.52307692307692,8.3,22.2921668,103.1798662,2025-12-01
LÃ o Cai,12.764516129032257,21.5,21.653,104.531,2025-01-01
LÃ o Cai,13.410714285714286,51.7,21.653,104.531,2025-02-01
LÃ o Cai,17.674193548387095,36.3,21.653,104.531,2025-03-01
LÃ o Cai,21.57,122.6,21.653,104.531,2025-04-01
LÃ o Cai,23.774193548387096,256.1,21.653,104.531,2025-05-01
LÃ o Cai,24.926666666666666,261.5,21.653,104.531,2025-06-01
LÃ o Cai,25.40967741935484,489.1,21.653,104.531,2025-07-01
LÃ o Cai,24.76451612903226,408.6,21.653,104.531,2025-08-01
LÃ o Cai,23.966666666666665,404.90000000000003,21.653,104.531,2025-09-01
LÃ o Cai,21.87741935483871,219.2,21.653,104.531,2025-10-01
LÃ o Cai,17.206666666666667,112.8,21.653,104.531,2025-11-01
LÃ o Cai,15.856250000000001,20.900000000000002,21.653,104.531,2025-12-01
LÃ¢m Äá»ng,19.31935483870968,30.9,11.684,108.141,2025-01-01
LÃ¢m Äá»ng,20.571428571428573,57.3,11.684,108.141,2025-02-01
LÃ¢m Äá»ng,22.225806451612904,43.400000000000006,11.684,108.141,2025-03-01
LÃ¢m Äá»ng,22.933333333333334,65.4,11.684,108.141,2025-04-01
LÃ¢m Äá»ng,22.654838709677417,220.4,11.684,108.141,2025-05-01
LÃ¢m Äá»ng,22.163333333333334,165.0,11.684,108.141,2025-06-01
LÃ¢m Äá»ng,22.141935483870967,194.3,11.684,108.141,2025-07-01
LÃ¢m Äá»ng,21.919354838709676,190.2,11.684,108.141,2025-08-01
LÃ¢m Äá»ng,21.526666666666664,276.7,11.684,108.141,2025-09-01
LÃ¢m Äá»ng,21.41290322580645,269.5,11.684,108.141,2025-10-01
LÃ¢m Äá»ng,20.753333333333334,272.2,11.684,108.141,2025-11-01
LÃ¢m Äá»ng,20.3,20.7,11.684,108.141,2025-12-01
Lào Cai,10.570967741935483,57.3,22.3069302,104.1829592,2011-01-01
Lào Cai,15.857142857142858,39.0,22.3069302,104.1829592,2011-02-01
Lào Cai,16.22258064516129,163.5,22.3069302,104.1829592,2011-03-01
Lào Cai,22.37,120.5,22.3069302,104.1829592,2011-04-01
Lào Cai,25.53548387096774,165.5,22.3069302,104.1829592,2011-05-01
Lào Cai,27.846666666666668,287.7,22.3069302,104.1829592,2011-06-01
Lào Cai,28.048387096774192,207.9,22.3069302,104.1829592,2011-07-01
Lào Cai,27.074193548387097,196.3,22.3069302,104.1829592,2011-08-01
Lào Cai,25.583333333333332,245.6,22.3069302,104.1829592,2011-09-01
Lào Cai,22.932258064516127,91.8,22.3069302,104.1829592,2011-10-01
Lào Cai,20.743333333333332,53.599999999999994,22.3069302,104.1829592,2011-11-01
Lào Cai,14.751612903225807,62.1,22.3069302,104.1829592,2011-12-01
Lào Cai,13.287096774193548,79.8,22.3069302,104.1829592,2012-01-01
Lào Cai,15.16551724137931,45.1,22.3069302,104.1829592,2012-02-01
Lào Cai,20.016129032258064,101.5,22.3069302,104.1829592,2012-03-01
Lào Cai,26.15666666666667,67.8,22.3069302,104.1829592,2012-04-01
Lào Cai,27.029032258064515,310.9,22.3069302,104.1829592,2012-05-01
Lào Cai,27.93,189.6,22.3069302,104.1829592,2012-06-01
Lào Cai,27.229032258064517,431.8,22.3069302,104.1829592,2012-07-01
Lào Cai,27.76774193548387,274.9,22.3069302,104.1829592,2012-08-01
Lào Cai,24.883333333333333,221.8,22.3069302,104.1829592,2012-09-01
Lào Cai,23.97741935483871,208.3,22.3069302,104.1829592,2012-10-01
Lào Cai,20.763333333333332,51.6,22.3069302,104.1829592,2012-11-01
Lào Cai,16.664516129032258,101.4,22.3069302,104.1829592,2012-12-01
Lào Cai,13.803225806451612,78.0,22.3069302,104.1829592,2013-01-01
Lào Cai,18.535714285714285,46.9,22.3069302,104.1829592,2013-02-01
Lào Cai,22.693548387096776,89.1,22.3069302,104.1829592,2013-03-01
Lào Cai,24.48,83.3,22.3069302,104.1829592,2013-04-01
Lào Cai,27.44193548387097,182.0,22.3069302,104.1829592,2013-05-01
Lào Cai,28.03666666666667,218.7,22.3069302,104.1829592,2013-06-01
Lào Cai,26.570967741935487,404.6,22.3069302,104.1829592,2013-07-01
Lào Cai,27.061290322580643,416.7,22.3069302,104.1829592,2013-08-01
Lào Cai,25.596666666666668,192.6,22.3069302,104.1829592,2013-09-01
Lào Cai,22.996774193548386,67.8,22.3069302,104.1829592,2013-10-01
Lào Cai,20.19,64.2,22.3069302,104.1829592,2013-11-01
Lào Cai,14.748387096774193,105.7,22.3069302,104.1829592,2013-12-01
Lào Cai,15.025806451612903,38.1,22.3069302,104.1829592,2014-01-01
Lào Cai,15.610714285714286,61.0,22.3069302,104.1829592,2014-02-01
Lào Cai,20.312903225806455,75.3,22.3069302,104.1829592,2014-03-01
Lào Cai,25.016666666666666,176.7,22.3069302,104.1829592,2014-04-01
Lào Cai,27.94516129032258,167.2,22.3069302,104.1829592,2014-05-01
Lào Cai,28.166666666666668,318.1,22.3069302,104.1829592,2014-06-01
Lào Cai,27.135483870967743,504.8,22.3069302,104.1829592,2014-07-01
Lào Cai,27.116129032258065,313.9,22.3069302,104.1829592,2014-08-01
Lào Cai,26.30666666666667,323.59999999999997,22.3069302,104.1829592,2014-09-01
Lào Cai,24.141935483870967,108.1,22.3069302,104.1829592,2014-10-01
Lào Cai,20.09333333333333,120.5,22.3069302,104.1829592,2014-11-01
Lào Cai,14.748387096774193,63.3,22.3069302,104.1829592,2014-12-01
Lào Cai,15.793548387096775,86.2,22.3069302,104.1829592,2015-01-01
Lào Cai,17.989285714285714,54.4,22.3069302,104.1829592,2015-02-01
Lào Cai,21.458064516129035,86.7,22.3069302,104.1829592,2015-03-01
Lào Cai,24.353333333333335,89.4,22.3069302,104.1829592,2015-04-01
Lào Cai,28.983870967741936,165.2,22.3069302,104.1829592,2015-05-01
Lào Cai,29.223333333333336,220.8,22.3069302,104.1829592,2015-06-01
Lào Cai,28.251612903225805,249.70000000000002,22.3069302,104.1829592,2015-07-01
Lào Cai,27.4,423.9,22.3069302,104.1829592,2015-08-01
Lào Cai,26.34,206.1,22.3069302,104.1829592,2015-09-01
Lào Cai,24.287096774193547,102.2,22.3069302,104.1829592,2015-10-01
Lào Cai,21.81,207.5,22.3069302,104.1829592,2015-11-01
Lào Cai,16.112903225806452,114.2,22.3069302,104.1829592,2015-12-01
Lào Cai,15.716129032258063,78.7,22.3069302,104.1829592,2016-01-01
Lào Cai,14.817241379310344,36.1,22.3069302,104.1829592,2016-02-01
Lào Cai,19.970967741935485,68.1,22.3069302,104.1829592,2016-03-01
Lào Cai,26.293333333333333,100.5,22.3069302,104.1829592,2016-04-01
Lào Cai,27.20967741935484,248.9,22.3069302,104.1829592,2016-05-01
Lào Cai,28.44,193.1,22.3069302,104.1829592,2016-06-01
Lào Cai,28.458064516129035,243.79999999999998,22.3069302,104.1829592,2016-07-01
Lào Cai,28.01290322580645,342.3,22.3069302,104.1829592,2016-08-01
Lào Cai,26.69333333333333,171.1,22.3069302,104.1829592,2016-09-01
Lào Cai,25.616129032258065,66.3,22.3069302,104.1829592,2016-10-01
Lào Cai,20.433333333333334,86.9,22.3069302,104.1829592,2016-11-01
Lào Cai,17.967741935483872,50.3,22.3069302,104.1829592,2016-12-01
Lào Cai,17.490322580645163,178.3,22.3069302,104.1829592,2017-01-01
Lào Cai,17.689285714285713,43.2,22.3069302,104.1829592,2017-02-01
Lào Cai,20.835483870967742,239.6,22.3069302,104.1829592,2017-03-01
Lào Cai,24.05,185.2,22.3069302,104.1829592,2017-04-01
Lào Cai,26.23548387096774,370.5,22.3069302,104.1829592,2017-05-01
Lào Cai,27.973333333333336,669.7,22.3069302,104.1829592,2017-06-01
Lào Cai,26.970967741935485,532.1,22.3069302,104.1829592,2017-07-01
Lào Cai,27.387096774193548,807.3,22.3069302,104.1829592,2017-08-01
Lào Cai,26.926666666666666,616.4,22.3069302,104.1829592,2017-09-01
Lào Cai,23.73225806451613,395.2,22.3069302,104.1829592,2017-10-01
Lào Cai,20.52,86.8,22.3069302,104.1829592,2017-11-01
Lào Cai,15.980645161290322,105.5,22.3069302,104.1829592,2017-12-01
Lào Cai,15.729032258064517,212.5,22.3069302,104.1829592,2018-01-01
Lào Cai,15.464285714285714,57.3,22.3069302,104.1829592,2018-02-01
Lào Cai,21.24516129032258,186.1,22.3069302,104.1829592,2018-03-01
Lào Cai,23.373333333333335,254.8,22.3069302,104.1829592,2018-04-01
Lào Cai,26.87741935483871,526.2,22.3069302,104.1829592,2018-05-01
Lào Cai,27.526666666666664,847.4,22.3069302,104.1829592,2018-06-01
Lào Cai,28.18064516129032,521.2,22.3069302,104.1829592,2018-07-01
Lào Cai,27.919354838709676,578.6,22.3069302,104.1829592,2018-08-01
Lào Cai,26.813333333333333,373.9,22.3069302,104.1829592,2018-09-01
Lào Cai,23.825806451612905,267.4,22.3069302,104.1829592,2018-10-01
Lào Cai,21.743333333333332,144.1,22.3069302,104.1829592,2018-11-01
Lào Cai,17.725806451612904,192.1,22.3069302,104.1829592,2018-12-01
Lào Cai,16.54516129032258,211.5,22.3069302,104.1829592,2019-01-01
Lào Cai,20.724999999999998,108.10000000000001,22.3069302,104.1829592,2019-02-01
Lào Cai,21.516129032258064,142.6,22.3069302,104.1829592,2019-03-01
Lào Cai,26.473333333333336,241.7,22.3069302,104.1829592,2019-04-01
Lào Cai,27.032258064516128,549.8,22.3069302,104.1829592,2019-05-01
Lào Cai,28.91,639.0,22.3069302,104.1829592,2019-06-01
Lào Cai,28.212903225806453,778.0,22.3069302,104.1829592,2019-07-01
Lào Cai,28.661290322580644,415.3,22.3069302,104.1829592,2019-08-01
Lào Cai,27.14,244.7,22.3069302,104.1829592,2019-09-01
Lào Cai,24.651612903225807,410.6,22.3069302,104.1829592,2019-10-01
Lào Cai,21.293333333333333,177.7,22.3069302,104.1829592,2019-11-01
Lào Cai,16.9,111.6,22.3069302,104.1829592,2019-12-01
Lào Cai,17.932258064516127,232.0,22.3069302,104.1829592,2020-01-01
Lào Cai,18.086206896551722,149.4,22.3069302,104.1829592,2020-02-01
Lào Cai,21.74516129032258,289.7,22.3069302,104.1829592,2020-03-01
Lào Cai,21.716666666666665,219.3,22.3069302,104.1829592,2020-04-01
Lào Cai,28.396774193548385,264.4,22.3069302,104.1829592,2020-05-01
Lào Cai,29.113333333333333,677.4,22.3069302,104.1829592,2020-06-01
Lào Cai,28.093548387096774,618.9,22.3069302,104.1829592,2020-07-01
Lào Cai,27.27741935483871,994.4,22.3069302,104.1829592,2020-08-01
Lào Cai,26.68,684.9,22.3069302,104.1829592,2020-09-01
Lào Cai,23.770967741935483,320.9,22.3069302,104.1829592,2020-10-01
Lào Cai,21.89,160.20000000000002,22.3069302,104.1829592,2020-11-01
Lào Cai,15.625806451612904,92.2,22.3069302,104.1829592,2020-12-01
Lào Cai,14.077419354838709,111.1,22.3069302,104.1829592,2021-01-01
Lào Cai,18.964285714285715,163.1,22.3069302,104.1829592,2021-02-01
Lào Cai,21.925806451612903,188.5,22.3069302,104.1829592,2021-03-01
Lào Cai,24.55666666666667,377.90000000000003,22.3069302,104.1829592,2021-04-01
Lào Cai,28.299999999999997,403.3,22.3069302,104.1829592,2021-05-01
Lào Cai,28.83,567.1,22.3069302,104.1829592,2021-06-01
Lào Cai,27.86774193548387,522.6,22.3069302,104.1829592,2021-07-01
Lào Cai,28.251612903225805,601.1,22.3069302,104.1829592,2021-08-01
Lào Cai,27.11,383.3,22.3069302,104.1829592,2021-09-01
Lào Cai,23.864516129032257,317.2,22.3069302,104.1829592,2021-10-01
Lào Cai,20.163333333333334,132.6,22.3069302,104.1829592,2021-11-01
Lào Cai,17.283870967741933,80.0,22.3069302,104.1829592,2021-12-01
Lào Cai,17.074193548387097,239.5,22.3069302,104.1829592,2022-01-01
Lào Cai,14.471428571428572,180.3,22.3069302,104.1829592,2022-02-01
Lào Cai,22.112903225806452,205.60000000000002,22.3069302,104.1829592,2022-03-01
Lào Cai,23.706666666666667,123.9,22.3069302,104.1829592,2022-04-01
Lào Cai,24.919354838709676,517.3,22.3069302,104.1829592,2022-05-01
Lào Cai,27.973333333333336,582.2,22.3069302,104.1829592,2022-06-01
Lào Cai,28.89032258064516,251.6,22.3069302,104.1829592,2022-07-01
Lào Cai,27.651612903225807,482.3,22.3069302,104.1829592,2022-08-01
Lào Cai,26.56,442.7,22.3069302,104.1829592,2022-09-01
Lào Cai,24.80322580645161,137.70000000000002,22.3069302,104.1829592,2022-10-01
Lào Cai,23.793333333333333,162.6,22.3069302,104.1829592,2022-11-01
Lào Cai,15.67741935483871,72.8,22.3069302,104.1829592,2022-12-01
Lào Cai,15.332258064516129,34.1,22.3069302,104.1829592,2023-01-01
Lào Cai,19.592857142857145,151.7,22.3069302,104.1829592,2023-02-01
Lào Cai,21.76451612903226,94.0,22.3069302,104.1829592,2023-03-01
Lào Cai,25.36,174.79999999999998,22.3069302,104.1829592,2023-04-01
Lào Cai,27.96451612903226,307.3,22.3069302,104.1829592,2023-05-01
Lào Cai,28.253333333333334,752.9,22.3069302,104.1829592,2023-06-01
Lào Cai,29.229032258064517,340.3,22.3069302,104.1829592,2023-07-01
Lào Cai,28.07741935483871,324.3,22.3069302,104.1829592,2023-08-01
Lào Cai,27.73,243.8,22.3069302,104.1829592,2023-09-01
Lào Cai,25.73548387096774,153.5,22.3069302,104.1829592,2023-10-01
Lào Cai,22.236666666666668,97.3,22.3069302,104.1829592,2023-11-01
Lào Cai,18.241935483870968,36.3,22.3069302,104.1829592,2023-12-01
Lào Cai,17.358064516129033,176.8,22.3069302,104.1829592,2024-01-01
Lào Cai,19.344827586206897,40.5,22.3069302,104.1829592,2024-02-01
Lào Cai,21.89354838709677,88.1,22.3069302,104.1829592,2024-03-01
Lào Cai,27.89,64.4,22.3069302,104.1829592,2024-04-01
Lào Cai,27.322580645161292,380.5,22.3069302,104.1829592,2024-05-01
Lào Cai,28.293333333333333,663.1,22.3069302,104.1829592,2024-06-01
Lào Cai,28.39032258064516,469.9,22.3069302,104.1829592,2024-07-01
Lào Cai,27.95483870967742,510.7,22.3069302,104.1829592,2024-08-01
Lào Cai,27.60666666666667,699.4,22.3069302,104.1829592,2024-09-01
Lào Cai,25.65806451612903,135.3,22.3069302,104.1829592,2024-10-01
Lào Cai,23.06,27.1,22.3069302,104.1829592,2024-11-01
Lào Cai,17.338709677419356,70.3,22.3069302,104.1829592,2024-12-01
Lào Cai,18.36923076923077,52.8,22.3069302,104.1829592,2025-12-01
Láº¡ng SÆ¡n,14.958064516129031,11.5,21.854,106.761,2025-01-01
Láº¡ng SÆ¡n,14.785714285714286,42.199999999999996,21.854,106.761,2025-02-01
Láº¡ng SÆ¡n,18.55483870967742,56.8,21.854,106.761,2025-03-01
Láº¡ng SÆ¡n,23.6,105.7,21.854,106.761,2025-04-01
Láº¡ng SÆ¡n,25.24516129032258,190.4,21.854,106.761,2025-05-01
Láº¡ng SÆ¡n,27.423333333333336,190.7,21.854,106.761,2025-06-01
Láº¡ng SÆ¡n,27.43548387096774,242.6,21.854,106.761,2025-07-01
Láº¡ng SÆ¡n,26.73225806451613,220.7,21.854,106.761,2025-08-01
Láº¡ng SÆ¡n,26.37,201.2,21.854,106.761,2025-09-01
Láº¡ng SÆ¡n,23.380645161290325,191.20000000000002,21.854,106.761,2025-10-01
Láº¡ng SÆ¡n,17.976666666666667,53.0,21.854,106.761,2025-11-01
Láº¡ng SÆ¡n,17.8125,40.3,21.854,106.761,2025-12-01
Lâm Đồng,20.97741935483871,16.599999999999998,11.6614957,108.1335279,2011-01-01
Lâm Đồng,23.317857142857143,0.5,11.6614957,108.1335279,2011-02-01
Lâm Đồng,22.251612903225805,136.2,11.6614957,108.1335279,2011-03-01
Lâm Đồng,22.990000000000002,136.7,11.6614957,108.1335279,2011-04-01
Lâm Đồng,23.141935483870967,198.4,11.6614957,108.1335279,2011-05-01
Lâm Đồng,22.543333333333333,142.3,11.6614957,108.1335279,2011-06-01
Lâm Đồng,22.33225806451613,192.4,11.6614957,108.1335279,2011-07-01
Lâm Đồng,22.374193548387098,233.6,11.6614957,108.1335279,2011-08-01
Lâm Đồng,21.993333333333332,143.6,11.6614957,108.1335279,2011-09-01
Lâm Đồng,21.893548387096775,171.1,11.6614957,108.1335279,2011-10-01
Lâm Đồng,21.626666666666665,177.6,11.6614957,108.1335279,2011-11-01
Lâm Đồng,20.641935483870967,49.2,11.6614957,108.1335279,2011-12-01
Lâm Đồng,21.551612903225806,56.3,11.6614957,108.1335279,2012-01-01
Lâm Đồng,22.606896551724137,41.4,11.6614957,108.1335279,2012-02-01
Lâm Đồng,23.9,107.2,11.6614957,108.1335279,2012-03-01
Lâm Đồng,23.053333333333335,239.4,11.6614957,108.1335279,2012-04-01
Lâm Đồng,23.006451612903227,151.5,11.6614957,108.1335279,2012-05-01
Lâm Đồng,22.64,110.5,11.6614957,108.1335279,2012-06-01
Lâm Đồng,22.283870967741933,161.9,11.6614957,108.1335279,2012-07-01
Lâm Đồng,22.55806451612903,104.7,11.6614957,108.1335279,2012-08-01
Lâm Đồng,21.84,399.5,11.6614957,108.1335279,2012-09-01
Lâm Đồng,21.94193548387097,146.5,11.6614957,108.1335279,2012-10-01
Lâm Đồng,22.470000000000002,101.60000000000001,11.6614957,108.1335279,2012-11-01
Lâm Đồng,23.325806451612905,13.5,11.6614957,108.1335279,2012-12-01
Lâm Đồng,22.248387096774195,50.7,11.6614957,108.1335279,2013-01-01
Lâm Đồng,24.075,22.9,11.6614957,108.1335279,2013-02-01
Lâm Đồng,24.861290322580647,47.3,11.6614957,108.1335279,2013-03-01
Lâm Đồng,24.153333333333332,133.9,11.6614957,108.1335279,2013-04-01
Lâm Đồng,23.58709677419355,257.6,11.6614957,108.1335279,2013-05-01
Lâm Đồng,22.759999999999998,197.3,11.6614957,108.1335279,2013-06-01
Lâm Đồng,22.154838709677417,248.5,11.6614957,108.1335279,2013-07-01
Lâm Đồng,22.206451612903226,140.9,11.6614957,108.1335279,2013-08-01
Lâm Đồng,21.87,211.7,11.6614957,108.1335279,2013-09-01
Lâm Đồng,21.75483870967742,167.4,11.6614957,108.1335279,2013-10-01
Lâm Đồng,21.633333333333333,110.9,11.6614957,108.1335279,2013-11-01
Lâm Đồng,20.64516129032258,25.1,11.6614957,108.1335279,2013-12-01
Lâm Đồng,20.796774193548387,2.8,11.6614957,108.1335279,2014-01-01
Lâm Đồng,23.032142857142855,0.6,11.6614957,108.1335279,2014-02-01
Lâm Đồng,24.64516129032258,21.599999999999998,11.6614957,108.1335279,2014-03-01
Lâm Đồng,23.316666666666666,211.0,11.6614957,108.1335279,2014-04-01
Lâm Đồng,23.72258064516129,198.2,11.6614957,108.1335279,2014-05-01
Lâm Đồng,22.936666666666667,144.0,11.6614957,108.1335279,2014-06-01
Lâm Đồng,22.348387096774193,176.6,11.6614957,108.1335279,2014-07-01
Lâm Đồng,22.451612903225808,225.1,11.6614957,108.1335279,2014-08-01
Lâm Đồng,22.146666666666665,245.20000000000002,11.6614957,108.1335279,2014-09-01
Lâm Đồng,22.009677419354837,307.3,11.6614957,108.1335279,2014-10-01
Lâm Đồng,21.996666666666666,129.9,11.6614957,108.1335279,2014-11-01
Lâm Đồng,20.861290322580647,92.0,11.6614957,108.1335279,2014-12-01
Lâm Đồng,20.690322580645162,2.1,11.6614957,108.1335279,2015-01-01
Lâm Đồng,22.103571428571428,4.5,11.6614957,108.1335279,2015-02-01
Lâm Đồng,24.25483870967742,4.0,11.6614957,108.1335279,2015-03-01
Lâm Đồng,24.27,103.89999999999999,11.6614957,108.1335279,2015-04-01
Lâm Đồng,23.951612903225808,132.4,11.6614957,108.1335279,2015-05-01
Lâm Đồng,22.966666666666665,160.7,11.6614957,108.1335279,2015-06-01
Lâm Đồng,22.690322580645162,129.5,11.6614957,108.1335279,2015-07-01
Lâm Đồng,22.741935483870968,199.0,11.6614957,108.1335279,2015-08-01
Lâm Đồng,22.490000000000002,243.0,11.6614957,108.1335279,2015-09-01
Lâm Đồng,22.26451612903226,183.9,11.6614957,108.1335279,2015-10-01
Lâm Đồng,22.333333333333332,53.2,11.6614957,108.1335279,2015-11-01
Lâm Đồng,22.02258064516129,39.400000000000006,11.6614957,108.1335279,2015-12-01
Lâm Đồng,23.15806451612903,18.1,11.6614957,108.1335279,2016-01-01
Lâm Đồng,23.2448275862069,1.2,11.6614957,108.1335279,2016-02-01
Lâm Đồng,25.174193548387095,0.7000000000000001,11.6614957,108.1335279,2016-03-01
Lâm Đồng,25.59,46.4,11.6614957,108.1335279,2016-04-01
Lâm Đồng,24.396774193548385,149.4,11.6614957,108.1335279,2016-05-01
Lâm Đồng,23.0,237.7,11.6614957,108.1335279,2016-06-01
Lâm Đồng,22.74516129032258,171.5,11.6614957,108.1335279,2016-07-01
Lâm Đồng,22.87741935483871,100.4,11.6614957,108.1335279,2016-08-01
Lâm Đồng,22.496666666666666,305.6,11.6614957,108.1335279,2016-09-01
Lâm Đồng,22.12258064516129,384.8,11.6614957,108.1335279,2016-10-01
Lâm Đồng,22.31,114.7,11.6614957,108.1335279,2016-11-01
Lâm Đồng,21.335483870967742,217.20000000000002,11.6614957,108.1335279,2016-12-01
Lâm Đồng,21.041935483870965,97.3,11.6614957,108.1335279,2017-01-01
Lâm Đồng,20.460714285714285,47.699999999999996,11.6614957,108.1335279,2017-02-01
Lâm Đồng,23.05806451612903,36.6,11.6614957,108.1335279,2017-03-01
Lâm Đồng,23.716666666666665,82.4,11.6614957,108.1335279,2017-04-01
Lâm Đồng,23.835483870967742,158.8,11.6614957,108.1335279,2017-05-01
Lâm Đồng,23.256666666666668,141.5,11.6614957,108.1335279,2017-06-01
Lâm Đồng,22.48709677419355,196.2,11.6614957,108.1335279,2017-07-01
Lâm Đồng,22.806451612903224,163.6,11.6614957,108.1335279,2017-08-01
Lâm Đồng,22.986666666666668,143.4,11.6614957,108.1335279,2017-09-01
Lâm Đồng,22.112903225806452,231.1,11.6614957,108.1335279,2017-10-01
Lâm Đồng,22.013333333333332,204.7,11.6614957,108.1335279,2017-11-01
Lâm Đồng,20.596774193548388,42.6,11.6614957,108.1335279,2017-12-01
Lâm Đồng,21.845161290322583,22.1,11.6614957,108.1335279,2018-01-01
Lâm Đồng,22.04642857142857,5.2,11.6614957,108.1335279,2018-02-01
Lâm Đồng,23.629032258064516,35.2,11.6614957,108.1335279,2018-03-01
Lâm Đồng,24.90666666666667,11.4,11.6614957,108.1335279,2018-04-01
Lâm Đồng,24.580645161290324,82.4,11.6614957,108.1335279,2018-05-01
Lâm Đồng,22.81,195.0,11.6614957,108.1335279,2018-06-01
Lâm Đồng,22.69677419354839,231.1,11.6614957,108.1335279,2018-07-01
Lâm Đồng,22.4741935483871,201.3,11.6614957,108.1335279,2018-08-01
Lâm Đồng,22.383333333333333,195.2,11.6614957,108.1335279,2018-09-01
Lâm Đồng,22.0,74.7,11.6614957,108.1335279,2018-10-01
Lâm Đồng,21.94,163.4,11.6614957,108.1335279,2018-11-01
Lâm Đồng,21.69677419354839,40.5,11.6614957,108.1335279,2018-12-01
Lâm Đồng,20.529032258064515,18.8,11.6614957,108.1335279,2019-01-01
Lâm Đồng,22.535714285714285,1.9000000000000001,11.6614957,108.1335279,2019-02-01
Lâm Đồng,23.393548387096775,53.4,11.6614957,108.1335279,2019-03-01
Lâm Đồng,24.653333333333332,48.3,11.6614957,108.1335279,2019-04-01
Lâm Đồng,24.287096774193547,126.3,11.6614957,108.1335279,2019-05-01
Lâm Đồng,24.073333333333334,82.2,11.6614957,108.1335279,2019-06-01
Lâm Đồng,23.061290322580643,167.7,11.6614957,108.1335279,2019-07-01
Lâm Đồng,22.93548387096774,244.8,11.6614957,108.1335279,2019-08-01
Lâm Đồng,22.423333333333336,469.3,11.6614957,108.1335279,2019-09-01
Lâm Đồng,22.361290322580647,117.5,11.6614957,108.1335279,2019-10-01
Lâm Đồng,21.126666666666665,202.3,11.6614957,108.1335279,2019-11-01
Lâm Đồng,20.312903225806455,0.0,11.6614957,108.1335279,2019-12-01
Lâm Đồng,21.90967741935484,0.5,11.6614957,108.1335279,2020-01-01
Lâm Đồng,22.36551724137931,10.9,11.6614957,108.1335279,2020-02-01
Lâm Đồng,24.129032258064516,11.9,11.6614957,108.1335279,2020-03-01
Lâm Đồng,23.896666666666665,77.5,11.6614957,108.1335279,2020-04-01
Lâm Đồng,24.883870967741935,141.8,11.6614957,108.1335279,2020-05-01
Lâm Đồng,23.32,257.6,11.6614957,108.1335279,2020-06-01
Lâm Đồng,23.08709677419355,219.6,11.6614957,108.1335279,2020-07-01
Lâm Đồng,23.135483870967743,227.4,11.6614957,108.1335279,2020-08-01
Lâm Đồng,22.85666666666667,215.2,11.6614957,108.1335279,2020-09-01
Lâm Đồng,22.200000000000003,373.9,11.6614957,108.1335279,2020-10-01
Lâm Đồng,21.58,120.7,11.6614957,108.1335279,2020-11-01
Lâm Đồng,20.72258064516129,50.2,11.6614957,108.1335279,2020-12-01
Lâm Đồng,19.738709677419354,22.0,11.6614957,108.1335279,2021-01-01
Lâm Đồng,21.057142857142857,11.5,11.6614957,108.1335279,2021-02-01
Lâm Đồng,23.36774193548387,18.6,11.6614957,108.1335279,2021-03-01
Lâm Đồng,23.5,112.3,11.6614957,108.1335279,2021-04-01
Lâm Đồng,24.07741935483871,169.3,11.6614957,108.1335279,2021-05-01
Lâm Đồng,23.38,154.0,11.6614957,108.1335279,2021-06-01
Lâm Đồng,22.993548387096773,185.1,11.6614957,108.1335279,2021-07-01
Lâm Đồng,23.112903225806452,254.0,11.6614957,108.1335279,2021-08-01
Lâm Đồng,22.5,308.4,11.6614957,108.1335279,2021-09-01
Lâm Đồng,22.200000000000003,358.9,11.6614957,108.1335279,2021-10-01
Lâm Đồng,22.12,238.6,11.6614957,108.1335279,2021-11-01
Lâm Đồng,20.616129032258065,11.999999999999998,11.6614957,108.1335279,2021-12-01
Lâm Đồng,20.74516129032258,23.0,11.6614957,108.1335279,2022-01-01
